suite,benchmark,dtype,threads,shape,backend,median_ms,iqr_ms,status
batched,grad_sum_batched_matmul_backward,f64,1,2x2xbatch16 (native batch layout),jax-cpu,0.485542,0.051001,ok
batched,grad_sum_batched_solve_backward,f64,1,"2x2xbatch16 (native batch layout),rhs=1",jax-cpu,0.513459,0.096250,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,4x4xbatch16 (native batch layout),jax-cpu,0.157333,0.007167,ok
batched,batched_svd,f64,1,4x4xbatch16 (native batch layout),jax-cpu,0.130333,0.011667,ok
batched,batched_qr,f64,1,4x4xbatch16 (native batch layout),jax-cpu,0.111708,0.012375,ok
batched,batched_eigh,f64,1,4x4xbatch16 (native batch layout),jax-cpu,0.132667,0.004375,ok
batched,batched_solve,f64,1,"4x4xbatch16 (native batch layout),rhs=1",jax-cpu,0.148375,0.013250,ok
batched,grad_sum_batched_matmul_backward,f64,1,4x4xbatch16 (native batch layout),jax-cpu,0.532959,0.154500,ok
batched,grad_sum_batched_solve_backward,f64,1,"4x4xbatch16 (native batch layout),rhs=1",jax-cpu,0.512917,0.026041,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,2x2xbatch64 (native batch layout),jax-cpu,0.162792,0.011500,ok
batched,batched_svd,f64,1,2x2xbatch64 (native batch layout),jax-cpu,0.280000,0.010499,ok
batched,batched_qr,f64,1,2x2xbatch64 (native batch layout),jax-cpu,0.217083,0.015500,ok
batched,batched_eigh,f64,1,2x2xbatch64 (native batch layout),jax-cpu,0.349708,0.039792,ok
batched,batched_solve,f64,1,"2x2xbatch64 (native batch layout),rhs=1",jax-cpu,0.397708,0.059541,ok
batched,grad_sum_batched_matmul_backward,f64,1,2x2xbatch64 (native batch layout),jax-cpu,0.533042,0.084333,ok
batched,grad_sum_batched_solve_backward,f64,1,"2x2xbatch64 (native batch layout),rhs=1",jax-cpu,0.686084,0.024417,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,4x4xbatch64 (native batch layout),jax-cpu,0.344292,0.034750,ok
batched,batched_svd,f64,1,4x4xbatch64 (native batch layout),jax-cpu,0.465042,0.055000,ok
batched,batched_qr,f64,1,4x4xbatch64 (native batch layout),jax-cpu,0.374292,0.104916,ok
batched,batched_eigh,f64,1,4x4xbatch64 (native batch layout),jax-cpu,0.486667,0.032750,ok
batched,batched_solve,f64,1,"4x4xbatch64 (native batch layout),rhs=1",jax-cpu,0.487292,0.020625,ok
batched,grad_sum_batched_matmul_backward,f64,1,4x4xbatch64 (native batch layout),jax-cpu,0.741292,0.107000,ok
batched,grad_sum_batched_solve_backward,f64,1,"4x4xbatch64 (native batch layout),rhs=1",jax-cpu,0.839333,0.090416,ok
