suite,benchmark,dtype,threads,shape,backend,median_ms,iqr_ms,status,notes
cpu/complex,dot_general_with_conj,c64,4,640x640,tenferro-trace,,,unsupported,no public TracedTensor dot_general_with_conj API; an explicit conj+dot graph is different work
cpu/complex,tensordot,c64,4,640x640,tenferro-eager,5.836959,0.160208,ok,complex matrix contraction over one axis
cpu/complex,tensordot,c64,4,640x640,tenferro-trace,6.054792,0.209250,ok,complex matrix contraction over one axis
cpu/complex,svd,c64,4,160x160,tenferro-eager,4.007792,0.039959,ok,complex SVD
cpu/complex,svd,c64,4,160x160,tenferro-trace,4.031292,0.039750,ok,complex SVD
cpu/complex,qr,c64,4,256x256,tenferro-eager,4.789375,0.036125,ok,complex QR
cpu/complex,qr,c64,4,256x256,tenferro-trace,4.849708,0.040500,ok,complex QR
cpu/complex,eig,c64,4,112x112,tenferro-eager,5.942500,0.036166,ok,complex eig
cpu/complex,eig,c64,4,112x112,tenferro-trace,5.981917,0.040167,ok,complex eig
cpu/complex,solve,c64,4,"384x384,rhs=8",tenferro-eager,3.586167,0.067750,ok,complex solve
cpu/complex,solve,c64,4,"384x384,rhs=8",tenferro-trace,3.666083,0.221001,ok,complex solve
cpu/complex,cholesky,c64,4,448x448,tenferro-eager,2.475125,0.116001,ok,Hermitian positive definite
cpu/complex,cholesky,c64,4,448x448,tenferro-trace,2.534792,0.090917,ok,Hermitian positive definite
cpu/complex,norm_fro,c64,4,2048x1536,tenferro-eager,2.291375,0.120417,ok,complex Frobenius norm
cpu/complex,norm_fro,c64,4,2048x1536,tenferro-trace,1.449834,0.057500,ok,complex Frobenius norm
cpu/elementwise_reduction,add,f64,4,33554432,pytorch-cpu,2.635959,0.153083,ok,binary elementwise; input allocation outside timed region
cpu/elementwise_reduction,sub,f64,4,33554432,pytorch-cpu,2.660958,0.108958,ok,binary elementwise; input allocation outside timed region
cpu/elementwise_reduction,mul,f64,4,33554432,pytorch-cpu,2.614875,0.103166,ok,binary elementwise; input allocation outside timed region
cpu/elementwise_reduction,div,f64,4,33554432,pytorch-cpu,2.643584,0.185501,ok,binary elementwise; input allocation outside timed region
cpu/elementwise_reduction,rem,f64,4,8388608,pytorch-cpu,6.391583,0.064584,ok,binary elementwise; input allocation outside timed region
cpu/elementwise_reduction,neg,f64,4,33554432,pytorch-cpu,1.605667,0.078833,ok,unary elementwise; input allocation outside timed region
cpu/elementwise_reduction,abs,f64,4,33554432,pytorch-cpu,1.623666,0.099832,ok,unary elementwise; input allocation outside timed region
cpu/elementwise_reduction,sign,f64,4,33554432,pytorch-cpu,1.742209,0.042041,ok,unary elementwise; input allocation outside timed region
cpu/elementwise_reduction,maximum,f64,4,33554432,pytorch-cpu,2.597042,0.139916,ok,binary elementwise; input allocation outside timed region
cpu/elementwise_reduction,minimum,f64,4,33554432,pytorch-cpu,2.616125,0.085708,ok,binary elementwise; input allocation outside timed region
cpu/elementwise_reduction,compare_lt,f64,4,33554432,pytorch-cpu,2.905667,0.037082,ok,ordered compare; input allocation outside timed region
cpu/elementwise_reduction,select,f64,4,33554432,pytorch-cpu,3.634750,0.050667,ok,ternary select; input allocation outside timed region
cpu/elementwise_reduction,clamp,f64,4,8388608,pytorch-cpu,0.886875,0.039208,ok,clamp with tensor bounds; input allocation outside timed region
cpu/elementwise_reduction,exp,f64,4,8388608,pytorch-cpu,4.412750,0.023584,ok,analytic unary; input allocation outside timed region
cpu/elementwise_reduction,log,f64,4,8388608,pytorch-cpu,5.698708,0.429583,ok,analytic unary; input allocation outside timed region
cpu/elementwise_reduction,sin,f64,4,8388608,pytorch-cpu,3.898250,0.135417,ok,analytic unary; input allocation outside timed region
cpu/elementwise_reduction,cos,f64,4,8388608,pytorch-cpu,4.674291,0.260958,ok,analytic unary; input allocation outside timed region
cpu/elementwise_reduction,tanh,f64,4,8388608,pytorch-cpu,9.538833,0.244791,ok,analytic unary; input allocation outside timed region
cpu/elementwise_reduction,sqrt,f64,4,33554432,pytorch-cpu,2.045750,0.047417,ok,analytic unary; input allocation outside timed region
cpu/elementwise_reduction,rsqrt,f64,4,33554432,pytorch-cpu,3.150292,0.108082,ok,analytic unary; input allocation outside timed region
cpu/elementwise_reduction,pow,f64,4,4194304,pytorch-cpu,11.566500,1.699583,ok,binary analytic with tensor exponent; input allocation outside timed region
cpu/elementwise_reduction,expm1,f64,4,4194304,pytorch-cpu,4.009125,0.196084,ok,analytic unary; input allocation outside timed region
cpu/elementwise_reduction,log1p,f64,4,4194304,pytorch-cpu,2.950750,0.094375,ok,analytic unary; input allocation outside timed region
cpu/elementwise_reduction,chain_log1p_exp_mul,f64,4,4194304,pytorch-cpu,5.371375,0.264583,ok,short elementwise chain; input allocation outside timed region
cpu/elementwise_reduction,reduce_sum_all,f64,4,8192x4096,pytorch-cpu,0.999292,0.072666,ok,full reduction; input allocation outside timed region
cpu/elementwise_reduction,reduce_prod_all,f64,4,8192x4096,pytorch-cpu,1.006584,0.045250,ok,full reduction; input allocation outside timed region
cpu/elementwise_reduction,reduce_max_axis0,f64,4,2048x2048,pytorch-cpu,4.875000,0.256541,ok,axis reduction; input allocation outside timed region
cpu/elementwise_reduction,reduce_min_axis1,f64,4,4096x4096,pytorch-cpu,1.055959,0.042251,ok,axis reduction; input allocation outside timed region
cpu/indexing_layout,gather,f64,4,262144,pytorch-cpu,0.163541,0.050126,ok,1D gather; input allocation outside timed region
cpu/indexing_layout,scatter,f64,4,262144,pytorch-cpu,0.333250,0.025292,ok,1D scatter; input allocation outside timed region
cpu/indexing_layout,slice,f64,4,4194304 -> 2096128,pytorch-cpu,0.152500,0.029917,ok,static slice materialized to owned output; input allocation outside timed region
cpu/indexing_layout,dynamic_slice,f64,4,4194304 -> 2097152,pytorch-cpu,0.087542,0.010792,ok,runtime-start slice materialized to owned output; input allocation outside timed region
cpu/indexing_layout,dynamic_update_slice,f64,4,2097152,pytorch-cpu,0.170250,0.031667,ok,runtime-start update; input allocation outside timed region
cpu/indexing_layout,pad,f64,4,2097152,pytorch-cpu,0.175333,0.007167,ok,edge padding; input allocation outside timed region
cpu/indexing_layout,concatenate,f64,4,1048576+1048576,pytorch-cpu,0.128209,0.011709,ok,concatenate along axis 0; input allocation outside timed region
cpu/indexing_layout,reverse,f64,4,2097152,pytorch-cpu,0.120459,0.032709,ok,reverse axis 0; input allocation outside timed region
cpu/structural_shape,transpose,f64,4,4096x4096,pytorch-cpu,19.007334,0.142541,ok,materialized matrix transpose; input allocation outside timed region
cpu/structural_shape,reshape,f64,4,33554432 -> 8192x4096,pytorch-cpu,1.588459,0.096958,ok,materialized reshape; clone makes PyTorch perform the same output-sized write; input allocation outside timed region
cpu/structural_shape,broadcast_in_dim,f64,4,8192x1 -> 8192x4096,pytorch-cpu,1.075458,0.165000,ok,materialized broadcast; input allocation outside timed region
cpu/structural_shape,cast_f64_f32,f64->f32,4,33554432,pytorch-cpu,1.321584,0.079750,ok,dtype cast; input allocation outside timed region
cpu/structural_shape,extract_diagonal,f64,4,8388608x2x2 -> 8388608x2,pytorch-cpu,1.829792,0.056667,ok,batched matrix diagonal extraction; input allocation outside timed region
