suite,benchmark,dtype,threads,shape,backend,median_ms,iqr_ms,status,notes
cpu/output_reuse,mul_into,f64,1,33554432,pytorch-cpu,6.600167,0.112207,ok,torch.mul out= caller-owned output; input allocation outside timed region
cpu/output_reuse,div_into,f64,1,33554432,pytorch-cpu,6.583167,0.067832,ok,torch.div out= caller-owned output; input allocation outside timed region
cpu/output_reuse,neg_into,f64,1,33554432,pytorch-cpu,4.461333,0.086875,ok,torch.neg out= caller-owned output; input allocation outside timed region
cpu/output_reuse,conj_into,c64,1,16777216,pytorch-cpu,4.578042,0.046208,ok,torch.conj_physical out= caller-owned output; input allocation outside timed region
cpu/output_reuse,copy_read_into,f64,1,33554432,pytorch-cpu,4.409208,0.040707,ok,Tensor.copy_ caller-owned output; input allocation outside timed region
cpu/output_reuse,dot_general_read_into,f64,1,1024x1024,pytorch-cpu,4.769417,0.164125,ok,torch.mm out= caller-owned output; input allocation outside timed region
cpu/output_reuse,dot_general_read_into_accum,f64,1,1024x1024,pytorch-cpu,5.291167,0.267209,ok,torch.addmm out = lhs @ rhs + out; input allocation outside timed region
cpu/einsum_concrete,einsum_ij_jk_ik,f64,1,1024x1024,pytorch-cpu,4.951542,0.359208,ok,torch.einsum allocation-returning API; input allocation outside timed region
cpu/linalg_uncovered,cholesky,f64,1,1536x1536,pytorch-cpu,15.458167,0.455959,ok,SPD input; input allocation outside timed region
cpu/linalg_uncovered,eig,f64,1,160x160,pytorch-cpu,4.503209,0.069583,ok,general input; input allocation outside timed region
cpu/linalg_uncovered,eigvals,f64,1,192x192,pytorch-cpu,4.663250,0.063042,ok,general input values only; input allocation outside timed region
cpu/linalg_uncovered,eigvalsh,f64,1,512x512,pytorch-cpu,15.283917,0.065791,ok,SPD input values only; input allocation outside timed region
cpu/linalg_uncovered,triangular_solve,f64,1,"4096x4096,rhs=64",pytorch-cpu,3.976792,0.063291,ok,lower-triangular solve; input allocation outside timed region
